id,Unnamed: 0,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
124067,15467,['Documentary'],/f1YohZe2PDV5OgTPwNVvRhhV935.jpg,"In 1989, five black and Latino teenagers from Harlem were arrested and later convicted of raping a white woman in New York City's Central Park. They spent between 6 and 13 years in prison before a serial rapist confessed that he alone had committed the crime, leading to their convictions being overturned. Set against a backdrop of a decaying city beset by violence and racial tension, this is the story of that horrific crime, the rush to judgment by the police, a media clamoring for sensational stories and an outraged public, and the five lives upended by this miscarriage of justice.",/aKlQ8Sjr07OkCLuYkRYtpVSMm3e.jpg,2012-05-24,119,The Central Park Five,7,https://www.youtube.com/watch?v=B7XX6GgI5SU,"['Antron McCray', 'Kevin Richardson', 'Yusef Salaam', 'Raymond Santana', 'Kharey Wise', 'Matias Reyes', 'Jim Dwyer', 'Angela Black', 'Ed Koch', 'Craig Steven Wilder']","['Sarah Burns', 'Ken Burns', 'David McMahon']"
41154,8136,"['Action', 'Comedy', 'Science Fiction']",/44mAbdjGrJJQ4hzkKx2Z2EsninZ.jpg,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",/90DdoEStzeObs96fsYf4GG544iN.jpg,2012-05-23,106,Men in Black 3,6,https://www.youtube.com/watch?v=aoyV49FfjOU,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement', 'Emma Thompson', 'Michael Stuhlbarg', 'Mike Colter', 'Nicole Scherzinger', 'Michael Chernus', 'Alice Eve']",['Barry Sonnenfeld']
111326,15032,['Drama'],/enZCoQ8qmsDisTaQsD4ouvkFllO.jpg,"Part period melodrama, part film noir, part 50s road movie ""JOSHUA TREE, 1951"" is a portrait of screen legend and outsider icon James Dean as you have never seen him before.",/qSrfQlqcawytrRq0qFlXqvuGOyQ.jpg,2012-05-23,93,"Joshua Tree, 1951: A Portrait of James Dean",6,https://www.youtube.com/watch?v=Om7l1ac0VVU,"['James Preston', 'Dan Glenn', 'Clare Grant', 'Edgar Morais', 'Erin Daniels', 'Rafael Morais', 'Darri Ingolfsson', 'Clint Catalist', 'Tony Herbert', 'David Pevsner']",['Matthew Mishory']
117102,15225,"['Documentary', 'History']",/9J1baZY1bipG2VFPMwIqODlgmDT.jpg,"""The Perfect Human Diet"" is an unprecedented global exploration to find a solution to our epidemic of overweight obesity and diet-related disease - the #1 killer in America. The film bypasses current dietary group-think by exploring modern dietary science, previous historical findings, ancestral native diets and the emerging field of human dietary evolution; revealing for the first time, the authentic human diet. Film audiences finally have the opportunity to see what our species really needs for optimal health and are introduced to a practical template based on these breakthrough scientific facts.",/8vfN26337Z3Yn0RPBPvBF4AMZs7.jpg,2012-05-22,90,The Perfect Human Diet,5,https://www.youtube.com/watch?v=8N-VC6xh1BI,"['Leslie Aiello', 'Loren Cordain', 'Michael Eades', 'Boyd Eaton', 'Joel Fuhrman', 'David J. Getoff', 'Alan Goldhamer', 'Adele Hite MPH R.D.', 'Jean Jacques Hublin', 'Maria Leung']",['C.J. Hunt']
83770,13887,"['Adventure', 'Drama']",/5dUOTVeNPU2CmEfFniQ8TE6HChG.jpg,"Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S.",/k7LQteD02p3VHixbS6NXHkFdFwT.jpg,2012-05-22,137,On the Road,5,https://www.youtube.com/watch?v=s0POUy6Y588,"['Garrett Hedlund', 'Sam Riley', 'Kristen Stewart', 'Amy Adams', 'Tom Sturridge', 'Kirsten Dunst', 'Viggo Mortensen', 'Alice Braga', 'Elisabeth Moss', 'Terrence Howard']",['Walter Salles']
113311,15091,['Music'],/A1hXzBxezYWAzymZCPUbCgDNiNz.jpg,"Simply Red are one of the most successful British acts of all time with global album sales in excess of 50 million. Both the band and Mick Hucknall as a solo artist have been frequent visitors to Montreux across their 25 year career. This concert, filmed on July 15th 2003, was part of the tour in support of their multi-platinum album Home. It features several tracks from that album, including many of their biggest hits and best loved album tracks. It s a typically polished and sparkling Simply Red performance with Mick Hucknall in excellent voice and the band in fine form",/lihAnrmEszkV7TjwrMpRPh4njyQ.jpg,2012-05-22,124,Simply Red : Live at Montreux 2003,6,https://www.youtube.com/watch?v=pLVbZ_-C1DI,['Mick Hucknall'],['Julian Nicole-Kay']
109520,14967,['Documentary'],/iSkjNyhsIXGkwD0oSYcI83MRTz9.jpg,"Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",/aPerSjt4viv7Ik8OEHL83AbrH6R.jpg,2012-05-21,90,After Porn Ends,5,https://www.youtube.com/watch?v=9i5wyXCFmtQ,"['Mary Carey', 'Amber Lynn', 'Asia Carrera', 'Crissy Moran', 'Raylene', 'John Leslie', 'Luke Ford', 'Nina Hartley', 'Houston', 'Shelley Lubben']",['Bryce Wagoner']
103875,14788,['Thriller'],/dHGdBWgEUahAYJqO1oe0zEj0kPn.jpg,A car full of irresponsible youths hit a woman on a rainy freeway and think she is trying an insurance scam.,/62G6awdqmVWTLhPjVPP03W3k1yg.jpg,2012-05-20,98,Mystery,6,https://www.youtube.com/watch?v=fFik4Rlh_Ek,"['Hao Lei', 'Qin Hao', 'Qi Xi', 'Yawen Zhu', 'Zu Feng', 'Fangyuan Chang', 'Qu Ying']",['Lou Ye']
113102,15085,['Drama'],/odRGlw1026H9VC2swGxg0sgUIAi.jpg,"In collaboration with Lomo, an Austrian camera company, and Mubi, a global film website, Weerasethakul was invited to make a work to launch the new LomoKino, a portable motion picture camera. Ashes juxtaposes the intimacy of his daily routine with the destruction of memories and his observations of the dark side of Thailand’s social realities.",/nlX2UOrkDf4zzzxJSnEuezDPveQ.jpg,2012-05-19,20,Ashes,5,https://www.youtube.com/watch?v=MF2pWNkOdzQ,"['Chaisiri Jiwarangsan', 'Tilda Swinton']",['Apichatpong Weerasethakul']
115210,15162,['Horror'],/a34HO9KkiUh3Bck0PTiuY0YeuR6.jpg,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",/krlOnkMBDYp4zgLivd4WORBnQm0.jpg,2012-05-19,86,Stitches,6,https://www.youtube.com/watch?v=b_auEe1yU3M,"['Ross Noble', 'Tommy Knight', 'Gemma-Leah Devereux', 'Shane Murray-Corcoran', 'Thommas Kane-Byne', 'Roisin Barron', 'Hugh Mulhern', 'Tommy Cullen', 'Lorna Dempsey', 'Jemma Curran']",['Conor McMahon']
110148,14982,"['Drama', 'Thriller', 'Crime', 'Mystery']",/aL9mNY1XpiIgO9KnaJoHxWpqXf9.jpg,"Jesse finds himself struggling to get his job back as the Paradise police chief, and he is forced to rely on his cop intuition to sort through a maze of misleading clues and hidden meanings as he attempts to solve a shocking and horrifying mob-related double homicide.",/6VXwybKPZLTSBc19Tid7uPpJhJK.jpg,2012-05-19,87,Jesse Stone: Benefit of the Doubt,7,https://www.youtube.com/watch?v=g_scoVmz3uA,"['Tom Selleck', 'Kathy Baker', 'Kohl Sudduth', 'Gloria Reuben', 'Stephen McHattie', 'William Sadler', 'Robert Carradine', 'Jeff Geddis', 'Saul Rubinek', 'William Devane']",['Robert Harmon']
