id,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
10433,"['Comedy', 'Crime', 'Romance', 'Drama']",/5GB8iFXYYsZA9cMWRTmD0RXif9S.jpg,"Wayne Dobie is a shy cop whose low-key demeanor has earned him the affectionate nickname ""Mad Dog."" After Mad Dog saves the life of Frank Milo, a crime boss and aspiring stand-up comedian, he's offered the company of an attractive young waitress named Glory for a week. At first both are uneasy about the arrangement, but they eventually fall in love. However, the situation becomes complicated when Milo demands Glory back.",/wmgmTe9uQ5mtudN6e4IVEGvSqg1.jpg,1993-03-05,96,Mad Dog and Glory,6,https://www.youtube.com/watch?v=J99GjHJTazY,"['Robert De Niro', 'Uma Thurman', 'Bill Murray', 'David Caruso', 'Mike Starr', 'Kathy Baker', 'Tom Towles', 'Richard Belzer', 'Derek Anunciation', 'Jack Wallace']",['John McNaughton']
10434,"['Drama', 'Fantasy', 'Romance']",/vH9tWlWgIqHcHtW8JC0SJoyVSlS.jpg,"Damiel is now married to Marion, runs the pizzeria “Da Angelo” and the two have a child. The solitarily remaining angel Cassiel is more and more dissatisfied with his destiny as a mere observer of human life and finally decides to take the great leap. As Karl Engel he soon gets into a dubious milieu and finds himself as the assistant of the German American Baker, who makes his money with shady arms deals and sends porno films east in exchange for weapons. Cassiel’s adventure turns into a “thriller” when he decides to put a stop to Baker’s game.",/5VaPw0NgM4DloukmQTggzgvD4rb.jpg,1993-09-01,144,"Faraway, So Close!",6,https://www.youtube.com/watch?v=8-kAhp0pruM,"['Otto Sander', 'Bruno Ganz', 'Nastassja Kinski', 'Peter Falk', 'Solveig Dommartin', 'Heinz Rühmann', 'Rüdiger Vogler', 'Willem Dafoe', 'Horst Buchholz', 'Martin Olbertz']",['Wim Wenders']
10435,['Drama'],/hM6KkEajkdQ1dBvEjhQcxPriIai.jpg,"An elderly Charlie Chaplin discusses his autobiography with his editor, recounting his amazing journey from his poverty-stricken childhood to world-wide success after the ingenious invention of the Little Tramp.",/cuCkhiuhPhb0wo05pgO209l3sk9.jpg,1992-12-17,143,Chaplin,7,https://www.youtube.com/watch?v=xBh_5F3aXTI,"['Robert Downey Jr.', 'Geraldine Chaplin', 'Paul Rhys', 'John Thaw', 'Moira Kelly', 'Anthony Hopkins', 'Dan Aykroyd', 'Marisa Tomei', 'Penelope Ann Miller', 'Kevin Kline']",['Richard Attenborough']
10436,"['Drama', 'Romance']",/Auf7Fbf2BW2h32vrNwgEb7uJJhi.jpg,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",/4AZTFjb3NaRpVXQA4irlQvhfar.jpg,1993-09-10,138,The Age of Innocence,7,https://www.youtube.com/watch?v=I3Mx8OSlNYM,"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder', 'Alexis Smith', 'Geraldine Chaplin', 'Jonathan Pryce', 'Linda Faye Farkas', 'Michael Rees Davis', 'Terry Cook', 'Jon Garrison']",['Martin Scorsese']
10437,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",/68KpdTMdBTEemcvPZ09J8C32WpG.jpg,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,1992-12-10,85,The Muppet Christmas Carol,7,https://www.youtube.com/watch?v=vB8N1qcBf2Q,"['Michael Caine', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson', 'Frank Oz', 'David Rudman', 'Don Austen', 'Jessica Fox', 'Robert Tygner', 'Steven Mackintosh']",['Brian Henson']
10438,"['Family', 'Comedy']",/scflR8R2VHXZ7ypHbUPcey0dw2u.jpg,"Beethoven is back -- and this time, he has a whole brood with him now that he's met his canine match, Missy, and fathered a family. The only problem is that Missy's owner, Regina, wants to sell the puppies and tear the clan apart. It's up to Beethoven and the Newton kids to save the day and keep everyone together.",/biH5hW1BRfEr13oCizuAzpdBf2l.jpg,1993-12-14,89,Beethoven's 2nd,5,https://www.youtube.com/watch?v=gU85o4t0xwM,"['Charles Grodin', 'Bonnie Hunt', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr', 'Debi Mazar', 'Chris Penn', 'Ashley Hamilton', 'Danny Masterson', 'Chris']",['Rod Daniel']
10439,"['Comedy', 'Family', 'Fantasy']",/ncr6KR7bBF8cps6yZKiTAwClpn1.jpg,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",/emyI24MDEB29nL5OwOthAnKIrqU.jpg,1993-07-16,96,Hocus Pocus,7,https://www.youtube.com/watch?v=OFm_2RyxXjQ,"['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz', 'Thora Birch', 'Vinessa Shaw', 'Amanda Shepherd', 'Larry Bagby', 'Tobias Jelinek', 'Stephanie Faracy']",['Kenny Ortega']
10440,"['Comedy', 'Mystery']",/px0d4Kzn9683SHLMS9K3e5OHk2H.jpg,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,1993-05-02,104,Manhattan Murder Mystery,7,https://www.youtube.com/watch?v=dtzy-z1dAp4,"['Diane Keaton', 'Jerry Adler', 'Alan Alda', 'Anjelica Huston', 'Lynn Cohen', 'Melanie Norris', 'Zach Braff', 'Joy Behar', 'Ron Rifkin', 'John Doumanian']",['Woody Allen']
10442,"['Comedy', 'Crime', 'Romance']",/2ktZP1BTa3VtSXPfp3JhxPnunfh.jpg,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg,1993-07-30,93,So I Married an Axe Murderer,6,https://www.youtube.com/watch?v=O3TgDBN7wk4,"['Mike Myers', 'Nancy Travis', 'Anthony LaPaglia', 'Amanda Plummer', 'Brenda Fricker', 'Charles Grodin', 'Phil Hartman', 'Debi Mazar', 'Steven Wright', 'Michael Richards']",['Thomas Schlamme']
10443,['Drama'],/bTlaFX8RjtAueDoCQXCoSPTM0IL.jpg,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is wracked with grief and guilt since her baby died in the crash which she and Max survived.",/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg,1993-10-15,122,Fearless,6,https://www.youtube.com/watch?v=Tm5jBa4LzxQ,"['Jeff Bridges', 'Isabella Rossellini', 'Rosie Perez', 'Tom Hulce', 'John Turturro', 'Benicio del Toro', ""Deirdre O'Connell"", 'John de Lancie', 'Spencer Vrooman', 'Daniel Cerny']",['Peter Weir']
10445,"['Drama', 'Romance']",/n8YlQv95wdN12nEtswfFzOk2psK.jpg,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham",/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,1993-12-25,131,Shadowlands,7,https://www.youtube.com/watch?v=-zfkmfRX4X4,"['Anthony Hopkins', 'Debra Winger', 'John Wood', 'Julian Fellowes', 'Roddy Maude-Roxby', 'Michael Denison', 'Tim McMullan', 'Edward Hardwicke', 'James Frain', 'Robert Flemyng']",['Richard Attenborough']
10447,"['Action', 'Drama', 'Science Fiction', 'Thriller']",/tgp4OH8lBhXMnj23h2jM8A99DHr.jpg,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",/jBVyUBqaMf66WJ7bsJrzmCz8QmW.jpg,1994-04-29,118,No Escape,6,https://www.youtube.com/watch?v=UG1rMcZDQxA,"['Ray Liotta', 'Lance Henriksen', 'Stuart Wilson', 'Kevin Dillon', ""Kevin J. O'Connor"", 'Don Henderson', 'Ian McNeice', 'Jack Shepherd', 'Michael Lerner', 'Ernie Hudson']",['Martin Campbell']
10448,['Adventure'],/t1karmKKqG6OlLIYtHvD4AfxFCB.jpg,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,/h6XgXDTBhoDtkgSGbNLDYyQ48ya.jpg,1994-09-09,107,Rapa Nui,6,https://www.youtube.com/watch?v=4d_oapAqo6k,"['Jason Scott Lee', 'Esai Morales', 'Sandrine Holt', 'Eru Potaka-Dewes', 'Emilio Tuki Hito', 'Gordon Toi Hatfield', 'Frenxa Reuben', 'Hori Ahipene', 'Chiefy Elkington', 'Ruihana Rewa']",['Kevin Reynolds']
10449,"['Drama', 'Romance']",/k8jPMeggYbAlso3i38f6vVbT4zZ.jpg,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg,1994-04-29,126,When a Man Loves a Woman,6,https://www.youtube.com/watch?v=F7UQxsc2TKg,"['Andy García', 'Meg Ryan', 'Tina Majorino', 'Philip Seymour Hoffman', 'Lauren Tom', 'Mae Whitman', 'Ellen Burstyn', 'Eugene Roche', 'Gail Strickland', 'Susanna Thompson']",['Luis Mandoki']
10450,"['Thriller', 'Comedy']",/dmkJIceANxjGVI0qHOsXYtxiuoE.jpg,"The federal agent Joe Dee Foster is currently investigating a serial killer, helped by doctor Animal who is isolated in a maximum security jail.",/s4mxntM3FM7joVGz1LECSGfvYtm.jpg,1994-03-11,81,The Silence of the Hams,4,https://www.youtube.com/watch?v=XzIf1AVPMGE,"['Ezio Greggio', 'Dom DeLuise', 'Billy Zane', 'Joanna Pacula', 'Charlene Tilton', 'Martin Balsam', 'Stuart Pankin', 'John Astin', 'Phyllis Diller', 'Bubba Smith']",['Ezio Greggio']
10451,"['Comedy', 'Drama', 'Romance']",/4t5ImGrZLNUwOiKfLLi4iE9A2EV.jpg,"The film tells the story of a retired and widowed Chinese master chef Chu (Si Hung Lung) and his family living in modern day Taipei, Taiwan. At the start of the film, he lives with his three attractive daughters, all of whom are unattached. As the film progresses, each of the daughters encounters new men in their lives. When these new relationships blossom, the stereotypes are broken and the living situation within the family changes.. The film features several scenes displaying the techniques and artistry of gourmet Chinese cooking. Since the family members have difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.",/gQt7pI7GzCiJr6kS8iTsMyaSgbr.jpg,1994-01-28,123,Eat Drink Man Woman,7,https://www.youtube.com/watch?v=l7pKpO8NErU,"['Sihung Lung', 'Yang Kuei-Mei', 'Wu Chien-Lien', 'Yu-Wen Wang', 'Winston Chao', 'Sylvia Chang', 'Chen Chao-jung', 'Lester Chan', 'Yu Chen', 'Gua Ah-leh']",['Ang Lee']
10452,"['Drama', 'History', 'Romance']",/hRx2gYJKtNJxtoPcO7SGLamZL3T.jpg,"Paris, Kingdom of France, August 18, 1572. To avoid the outbreak of a religious war, the Catholic princess Marguerite de Valois, sister of the feeble King Charles IX, marries the Huguenot King Henry III of Navarre.",/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg,1994-05-13,138,Queen Margot,7,https://www.youtube.com/watch?v=HIBfX5D1Um4,"['Isabelle Adjani', 'Daniel Auteuil', 'Jean-Hugues Anglade', 'Vincent Perez', 'Virna Lisi', 'Dominique Blanc', 'Pascal Greggory', 'Claudio Amendola', 'Miguel Bosé', 'Asia Argento']",['Patrice Chéreau']
10461,"['Action', 'Drama', 'Thriller', 'Crime']",/ujWmNWegwiMqLbdKibmYYTvfuED.jpg,"Remake of the British classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",/7VpfpxZCewEHTrUYwMb9pb9ggSz.jpg,2000-10-06,102,Get Carter,5,https://www.youtube.com/watch?v=8vhxyEcR-FM,"['Sylvester Stallone', 'Miranda Richardson', 'Rachael Leigh Cook', 'Alan Cumming', 'Mickey Rourke', 'John C. McGinley', 'Rhona Mitra', 'Johnny Strong', 'Mark Boone Junior', 'Michael Caine']",['Stephen T. Kay']
10462,"['Comedy', 'TV Movie']",/dyKG1m4uCTtpwt2GO9NBtMUAWTs.jpg,"Somewhere behind the early 1960s cold-war iron curtain, the Hollander family cause an international spying incident when Walter photographs a sunset in a sensitive region. In order to stay out of jail, the Hollanders take refuge in the American Embassy, which is temporarily being run by the absent Ambassador's diplomatically incompetent son, Axel.",/4cDc7qfoc8IsUPdkD3yUSufFbDl.jpg,1994-12-18,91,Don't Drink the Water,5,https://www.youtube.com/watch?v=s1ms38yNXfM,"['Ed Herlihy', 'Josef Sommer', 'Robert Stanton', 'Edward Herrmann', 'Rosemary Murphy', 'Michael J. Fox', 'Julie Kavner', 'Mayim Bialik', 'Ed Van Nuys', 'Skip Rose']",['Woody Allen']
10464,"['Comedy', 'Drama', 'Family', 'Romance']",/kNZWblzIEtfGkFIM91hMH18D203.jpg,"When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",/t0wI2CuqP745ZFOTufIDdPoz2fa.jpg,1994-08-12,115,"Corrina, Corrina",6,https://www.youtube.com/watch?v=SvbCmpo-luk,"['Whoopi Goldberg', 'Ray Liotta', 'Tina Majorino', 'Joan Cusack', 'Larry Miller', 'Brent Spiner', 'Lin Shaye', 'Don Ameche', 'Jenifer Lewis', 'Wendy Crewson']",['Jessie Nelson']
10467,"['Comedy', 'Romance']",/tT7a8rg1vP1AsblDaV2EAsf8L3Q.jpg,"An unhappy young couple visit the infamous Kellogg spa in Battle Creek, Michigan while a young hustler tries get into the breakfast-cereal business and compete against John Kellogg's corn flakes.",/zh7OVdFMpqpZ027z9RgVIwzxYjZ.jpg,1994-10-28,118,The Road to Wellville,5,https://www.youtube.com/watch?v=wQviGrzIKQY,"['Anthony Hopkins', 'Bridget Fonda', 'Matthew Broderick', 'John Cusack', 'Dana Carvey', 'Michael Lerner', 'Colm Meaney', 'John Neville', 'Lara Flynn Boyle', 'Traci Lind']",['Alan Parker']
10471,['Comedy'],/aEo3hKjdfJ5wmPz12TNexMoK6vW.jpg,"A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison.",/dP4fYCGQZzg17ta7FvLwJVCwwt9.jpg,2000-01-12,98,Next Friday,6,https://www.youtube.com/watch?v=mKepqz19Qb0,"['Ice Cube', 'Mike Epps', 'Justin Pierce', 'John Witherspoon', 'Don Curry', 'Jacob Vargas', 'Lobo Sebastian', 'Rolando Molina', 'Lisa Rodríguez', ""Tom 'Tiny' Lister Jr.""]",['Steve Carr']
10472,"['Comedy', 'Drama', 'Romance']",/sZNcccoYYRy8js005ViKIsa4Z03.jpg,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",/ptvHDZtJxj9kj1unae6ryoXsmud.jpg,2000-01-21,91,Down to You,5,https://www.youtube.com/watch?v=tdnZYsDOxfI,"['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth', 'Ashton Kutcher', 'Rosario Dawson', 'Henry Winkler', 'Lucie Arnaz', 'Lauren German']",['Kris Isacsson']
10473,"['Fantasy', 'Adventure']",/oASfjqueQdR0wpeI2Q4xW2mSaZ.jpg,"When Geoff, an orphaned stable boy (Chris Masterson), discovers Drake (voice of Robby Benson), the world's last living dragon, he realizes that his dream of becoming a knight in shining armor can now come true. Together, they soon face challenges that turn them into heroes. But caught up in the excitement of their new lives, Geoff and Drake fail to see the hidden dangers that surround them.",/yTRf0eiLAFCSRfiboiUFUloRc3l.jpg,2000-08-08,84,DragonHeart: A New Beginning,5,https://www.youtube.com/watch?v=bTBR6tUE3fI,"['Christopher Masterson', 'Harry Van Gorkum', 'Rona Figueroa', 'Matt Hickey', 'Henry O', 'Tom Burke', 'Robby Benson', 'Ken Shorter']",['Doug Lefler']
10474,"['Drama', 'Crime']",/nb8pMW3o85jATvhz7y6clAFlL1u.jpg,A high school basketball player’s life turns upside down after free-falling into the harrowing world of drug addiction.,/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,1995-04-21,102,The Basketball Diaries,7,https://www.youtube.com/watch?v=W5eVnwe6Pxs,"['Leonardo DiCaprio', 'Mark Wahlberg', 'Lorraine Bracco', 'Michael Imperioli', 'Ernie Hudson', 'Juliette Lewis', 'James Madio', 'Bruno Kirby', 'Patrick McGaw', 'Manny Alfaro']",['Scott Kalvert']
10475,"['Comedy', 'Drama', 'Romance']",/k41nJTWy18zAWv0mGqXOfLCb7Ct.jpg,"This drama centers on Hank Chinaski, the fictional alter-ego of ""Factotum"" author Charles Bukowski, who wanders around Los Angeles, CA trying to live off jobs which don't interfere with his primary interest, which is writing. Along the way, he fends off the distractions offered by women, drinking and gambling.",/qfuqZHaAFiC4N8natPXojrpXR2y.jpg,2005-04-25,94,Factotum,6,https://www.youtube.com/watch?v=7QXMybzPJRc,"['Matt Dillon', 'Lili Taylor', 'Marisa Tomei', 'Fisher Stevens', 'Didier Flamand', 'Adrienne Shelly', 'Karen Young', 'Thomas Lyons', 'Dean Brewington', 'James Cada']",['Bent Hamer']
10476,"['Music', 'Drama']",/7B05PWjXIW7uiO3x5ZpmuTQJsIO.jpg,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",/5zvEgii9nZmIjpXTlyH3uUJcoCu.jpg,2005-07-22,116,Hustle & Flow,7,https://www.youtube.com/watch?v=8ObH9HNW9AI,"['Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'DJ Qualls', 'Ludacris', 'Paula Jai Parker', 'Elise Neal', 'Isaac Hayes', 'Jordan Houston']",['Craig Brewer']
10477,['Action'],/w4Jvkb6BQGvQ3K3aECMsy6bZln3.jpg,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",/2aN2BBAbRyfEpfxZAQY82T8zWRq.jpg,2001-04-27,116,Driven,5,https://www.youtube.com/watch?v=Jx9soommGEI,"['Sylvester Stallone', 'Burt Reynolds', 'Kip Pardue', 'Stacy Edwards', 'Til Schweiger', 'Gina Gershon', 'Estella Warren', 'Cristián de la Fuente', 'Brent Briscoe', 'Robert Sean Leonard']",['Renny Harlin']
10478,"['Comedy', 'Romance']",/xVKFyLJXPanmd3IZYynq6MNkzHz.jpg,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,/rB7OvMmjcBFoogleORaUqrRgp8g.jpg,1996-08-16,135,Tin Cup,6,https://www.youtube.com/watch?v=jUa0g5yr8z8,"['Kevin Costner', 'Rene Russo', 'Don Johnson', 'Cheech Marin', 'George Perez', 'Linda Hart', 'Dennis Burkley', 'Rex Linn', 'Lou Myers', 'Richard Lineback']",['Ron Shelton']
10479,"['Action', 'Adventure', 'Drama', 'History', 'War']",/3FkPmN3YXEi68zcNjiibOQ9fgNT.jpg,"Part war movie, part courtroom thriller, this gripping drama finds a war hero put on trial for a rescue mission gone terribly wrong with only his doubtful friend and fellow marine to represent him.",/8qU4Df4PXZUO8rYgEXlFkb5BBSs.jpg,2000-04-07,128,Rules of Engagement,6,https://www.youtube.com/watch?v=usKVcBTxkfk,"['Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce', 'Ben Kingsley', 'Bruce Greenwood', 'Anne Archer', 'Blair Underwood', 'Philip Baker Hall', 'Dale Dye', 'Amidou']",['William Friedkin']
10480,"['Comedy', 'Crime', 'Thriller']",/gMWwbkVNb9nnyH9KcD2KkM1JlwD.jpg,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",/1OCHR9z9k7go669AsShOkTj4CFb.jpg,2000-08-30,108,Nurse Betty,6,https://www.youtube.com/watch?v=CyVnCYfB1eg,"['Renée Zellweger', 'Morgan Freeman', 'Chris Rock', 'Greg Kinnear', 'Aaron Eckhart', 'Tia Texada', 'Crispin Glover', 'Pruitt Taylor Vince', 'Allison Janney', 'Kathleen Wilhoite']",['Neil LaBute']
10481,"['Family', 'Comedy']",/eqZ5t82asfprFcNS56eVruNT5G5.jpg,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",/dSxnIika9yWwTvEbpsmoGdeh65E.jpg,2000-10-07,100,102 Dalmatians,5,https://www.youtube.com/watch?v=7wOwplmoZlg,"['Glenn Close', 'Ioan Gruffudd', 'Alice Evans', 'Tim McInnerny', 'Gérard Depardieu', 'Eric Idle', 'Ben Crompton', 'Carol MacReady', 'Ian Richardson', 'Jim Carter']",['Kevin Lima']
10482,['Comedy'],/dYso244yCYb6VkNjqUedAzJsgA7.jpg,"Richie and Eddie are in charge of the worst hotel in the UK, Guest House Paradiso, neighbouring a nuclear power plant. The illegal immigrant chef has fled and all the guests have gone. But when a famous Italian filmstar, Gina Carbonara, who is in hiding from a fiance she doesn't want to marry, arrives at the hotel, things get very interesting!",/8kHQZ0O28QD6GPLDcDzM1WMgRBg.jpg,1999-12-03,89,Guest House Paradiso,6,https://www.youtube.com/watch?v=rNsP8SIRGIs,"['Rik Mayall', 'Adrian Edmondson', 'Bill Nighy', 'Kate Ashfield', ""Steven O'Donnell"", 'Fenella Fielding', 'Vincent Cassel', 'Hélène Mahieu', 'Simon Pegg', 'Lisa Palfrey']",['Adrian Edmondson']
10483,"['Action', 'Thriller', 'Science Fiction']",/buqaSUVoFaTZGJzVD0w1a14RMMD.jpg,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,2008-08-22,105,Death Race,6,https://www.youtube.com/watch?v=gVwycnRGuVs,"['Jason Statham', 'Joan Allen', 'Ian McShane', 'Tyrese Gibson', 'Natalie Martinez', 'Max Ryan', 'Jason Clarke', 'Fred Koehler', 'Jacob Vargas', 'Justin Mader']",['Paul W. S. Anderson']
10485,"['Comedy', 'Family', 'Fantasy']",/7jj4D39erl0hul2pQYlP7o0NwtX.jpg,"A widower with three children is working on a business deal to get his family out of financial straits when he is killed in a taxi accident. With the aid of a paranormal researcher, he attempts to complete the deal from the beyond, ensuring his family will be taken care of.",/vYNIUUkJSZixxrfpMLFgVlagbaf.jpg,1990-06-29,84,Ghost Dad,5,https://www.youtube.com/watch?v=Gaj4ALV9IAw,"['Bill Cosby', 'Kimberly Russell', 'Denise Nicholas', 'Salim Grant', 'Ian Bannen', 'Christine Ebersole', 'Barry Corbin', 'Raynor Scheine', 'Omar Gooding', 'Dana Ashbrook']",['Sidney Poitier']
10486,"['Comedy', 'Family', 'Romance']",/i3gc7ucWJA8l1BffwqkvUIPHv6x.jpg,"A teenage girl on vacation in the Bahamas with her divorced father tries to impress a potential boyfriend by saying that her father is actually her lover. Remake of the 1991 French film Mon père, ce héros.",/qOP80oUZRTT7EsV7EZA9aBa95dQ.jpg,1994-02-04,90,My Father the Hero,5,https://www.youtube.com/watch?v=wqJW2EQ5FPw,"['Gérard Depardieu', 'Katherine Heigl', 'Dalton James', 'Lauren Hutton', 'Faith Prince', 'Frank Renzulli', 'Emma Thompson', 'Stephen Tobolowsky', 'Ann Hearn', 'Robyn Peterson']",['Steve Miner']
10488,"['Adventure', 'Comedy', 'Family', 'Fantasy']",/yXqNFTsp2P3fSkSQvs0vxkQF586.jpg,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg,2008-04-03,96,Nim's Island,5,https://www.youtube.com/watch?v=yVkrPH48k_I,"['Abigail Breslin', 'Jodie Foster', 'Gerard Butler', 'Michael Carman', 'Maddison Joyce', 'Christopher James Baker', 'Rhonda Doyle', 'Bryan Probets', ""Jay Laga'aia"", 'Mark Brady']","['Jennifer Flackett', 'Mark Levin']"
10490,['Comedy'],/50P0Bl2AxRTrG5GTdkMcfs6INKC.jpg,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",/iMMvFvHhURa4cWv6CxhpwIDjme2.jpg,1999-07-23,98,Drop Dead Gorgeous,6,https://www.youtube.com/watch?v=wKLSfnb-FMk,"['Kirsten Dunst', 'Ellen Barkin', 'Denise Richards', 'Kirstie Alley', 'Allison Janney', 'Sam McMurray', 'Mindy Sterling', 'Brittany Murphy', 'Amy Adams', 'Laurie A. Sinclair']",['Michael Patrick Jann']
10491,"['Mystery', 'Drama', 'Thriller', 'Romance', 'War']",/ypOBosXYg2jjCHyZBpX21if0qOv.jpg,"The story of the WWII project to crack the code behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.",/7gBFkDYBqvSzrPOWlpGTXRp97NQ.jpg,2001-01-22,119,Enigma,6,https://www.youtube.com/watch?v=5NrfiIpUd20,"['Dougray Scott', 'Kate Winslet', 'Saffron Burrows', 'Jeremy Northam', 'Nikolaj Coster-Waldau', 'Tom Hollander', 'Donald Sumpter', 'Matthew Macfadyen', 'Richard Leaf', 'Bohdan Poraj']",['Michael Apted']
10494,"['Animation', 'Thriller']",/1YRtgjLb5xxUb2rsNRnr54Oc0B2.jpg,A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.,/79vujbsWEbX4dzffBV541QXN6sf.jpg,1997-07-25,81,Perfect Blue,8,https://www.youtube.com/watch?v=dpaCRJ_u600,"['Junko Iwao', 'Rica Matsumoto', 'Shinpachi Tsuji', 'Masaaki Okura', 'Yousuke Akimoto', 'Yoku Shioya', 'Hideyuki Hori', 'Emi Shinohara', 'Masashi Ebara', 'Kiyoyuki Yanada']",['Satoshi Kon']
